,content,date,event,geo,language,sentiment,source,targets,uri
105,@JODYHiGHROLLER @espn @NFL $DIS stock been losing all year. The Market punishes dipshit leaders of companies 24/7,2017-09-13 06:59:20,Other,#ideaman2016,en,0.0,twitter,[],https://twitter.com/undefined/status/907861234980024320
106,Farhad Manjoo writes that Equifax is unlikely to face consequences over breach https://t.co/bSRZAlvzF0,2017-09-13 06:59:18,Other,"Waco, TX",en,-0.291,twitter,"[{'sentiment': -0.291, 'label': 'efx'}]",https://twitter.com/undefined/status/907861228411858945
107,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:59:18,Other,Massachusetts,en,0.0,twitter,[],https://twitter.com/undefined/status/907861225396228096
108,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:59:18,Other,South Carolina,en,0.0,twitter,[],https://twitter.com/undefined/status/907861225949687808
109,"@Apple Look, the New Hooli phone is out. #hooliphone X",2017-09-13 06:59:17,Deal,,en,0.0,twitter,[],https://twitter.com/undefined/status/907861223479431168
110,RT @brianschatz: WHY ARE YOU CHARGING THIRTY BUCKS FOR A CREDIT FREEZE. https://t.co/LWFp2DOw1G,2017-09-13 06:59:16,Announcement,,en,0.0,twitter,"[{'sentiment': 0, 'label': 'rt'}]",https://twitter.com/undefined/status/907861220895739904
111,Join us @Codemobileuk where @lmoroney from @google will be talking about firebase. Early bird tickets on sale at https://t.co/E0SBXKs9l0,2017-09-13 06:59:16,Other,"Chester, England",en,0.0,twitter,"[{'sentiment': 0, 'label': 'sale'}]",https://twitter.com/undefined/status/907861218693705728
112,"RT @simonmabb: The future of legal services @rradarLegal 

Chatbot offers legal help to Equifax data breach victims  https://t.co/KiScikTfXt",2017-09-13 06:59:16,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907861217288605696
113,RT @tammy1999: #Halloween Pumpkin Jack O Lantern Set and Skulls for decorating https://t.co/koDsTkEnFw via @amazon https://t.co/eLXLXKoUqV,2017-09-13 06:59:16,Other,"Houston, Tx",en,0.0,twitter,[],https://twitter.com/undefined/status/907861218228150273
114,@Apple The face recognition demonstration was a little bit of a fail! 😂 My S8 is amazing and I've been with Samsung since their S2.,2017-09-13 06:59:15,Other,"Blackwood, Wales",en,0.0,twitter,[],https://twitter.com/undefined/status/907861214813986816
115,"Just saw this on Amazon: Sexy Lingerie ,START Sexy Hollow Transparen... by Start for $1.19 https://t.co/w3Qk0FGY55 via @amazon",2017-09-13 06:59:13,Other,United States,en,0.0,twitter,[],https://twitter.com/undefined/status/907861204353216513
116,"@Ms_Nyagah1 @martingicheru @Twitter @Apple The ones that appear on the TL have no ""promoted"" disclaimer",2017-09-13 06:59:11,Other,Kenya,en,0.0,twitter,[],https://twitter.com/undefined/status/907861199236235264
117,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:59:10,Other,"Sun Valley, Idaho",en,0.0,twitter,[],https://twitter.com/undefined/status/907861192332369920
118,@Apple What a lot a shite,2017-09-13 06:59:09,Other,Scotland,en,0.0,twitter,[],https://twitter.com/undefined/status/907861190801375232
119,IoT is a business revolution fueled by technology @FaresZekri @Microsoft  #IOTAS,2017-09-13 06:59:09,Other,"Nairobi, Kenya",en,0.0,twitter,"[{'sentiment': 0, 'label': 'iot'}]",https://twitter.com/undefined/status/907861188532424704
120,@Apple X will be EX within a year 😝😅,2017-09-13 06:59:09,Deal,"Mumbai, India",en,0.0,twitter,[],https://twitter.com/undefined/status/907861188360335361
121,RT @APPG_AI: British venture capital firm @ForwardPrt has raised £60mn from @BlackRock to invest in #AI #UKAI #AIInvestment https://t.co/2x…,2017-09-13 06:59:08,Other,,en,0.0,twitter,"[{'sentiment': 0, 'label': 'ai'}]",https://twitter.com/undefined/status/907861187194507265
122,World War I Heroes  https://t.co/d51yY7kOFd via @amazon,2017-09-13 06:59:08,Other,Kentucky,en,0.0,twitter,[],https://twitter.com/undefined/status/907861184077950976
123,"Senator says Equifax should offer customers free credit security freezes https://t.co/9Diz4yUGRs via @yahoo
Yes 4 life-Only way 2 fix 4 USA",2017-09-13 06:59:04,Other,"Richmond, CA",en,0.0,twitter,"[{'sentiment': 0, 'label': 'usa'}]",https://twitter.com/undefined/status/907861170341658624
124,via @briankrebs The Equifax Breach: What You Should Know https://t.co/3mUjKVtKPw #security,2017-09-13 06:59:03,Other,International. HQ in San Diego,en,0.067,twitter,"[{'sentiment': 0.067, 'label': 'efx'}]",https://twitter.com/undefined/status/907861165228748801
125,"@Apple everything in this video besides facial recognition and the large screen is in my $150 Sony, and I dont even… https://t.co/xMalAJh1Sv",2017-09-13 06:59:02,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907861159570579456
126,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:59:01,Other,"New York, New York",en,0.0,twitter,[],https://twitter.com/undefined/status/907861157616140288
127,@JR_Texx @Apple Called it last year! 😂😂😂 https://t.co/TUXF2SgK4D,2017-09-13 06:59:00,Other,"Bradford, West Yorkshire",en,0.0,twitter,[],https://twitter.com/undefined/status/907861152306225153
128,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:58:59,Other,Texas,en,0.0,twitter,[],https://twitter.com/undefined/status/907861148443090944
129,@gangsta4lives @Apple I  am waiting for your job prescribed,2017-09-13 06:58:59,Other,,en,0.0,twitter,"[{'sentiment': 0, 'label': 'job'}]",https://twitter.com/undefined/status/907861146346180609
130,@Apple Hello,2017-09-13 06:58:59,Downsize,"Tamil Nadu, India",unknown,0.0,twitter,[],https://twitter.com/undefined/status/907861148824772608
131,"RT @brahmresnik: #Arizona's @RepGosar staff trolls Twitter followers, week after he's sued in Federal Court for blocks on @facebook.… ",2017-09-13 06:58:58,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907861142998892549
132,@vasa_mike @didenko_andrew @rowan_blakey @Apple Your parents are smart,2017-09-13 06:58:58,Release,"Chicago, IL",en,0.0,twitter,"[{'sentiment': 0, 'label': '1'}, {'sentiment': 0, 'label': '3'}, {'sentiment': 0, 'label': 'are'}, {'sentiment': 0, 'label': 'smart'}]",https://twitter.com/undefined/status/907861143737298946
133,I'm pretty sure that all these leaks regarding iPhone before it's release were actually released by @Apple,2017-09-13 06:58:58,Other,Hollywood,en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907861144378925056
134,I see @Apple launched a me-too version of @venmo yesterday along with its me-too version of #GalaxyNote8...🙂 #P2P… https://t.co/Nwsy33ahkz,2017-09-13 06:58:56,Other,"London, UK",en,0.0,twitter,[],https://twitter.com/undefined/status/907861132987260928
135,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:58:54,Other,"New York, NY",en,0.0,twitter,[],https://twitter.com/undefined/status/907861124598702080
136,Pleased to announce a special presentation at the LCC annual meeting (Oct. 4 in Moncton) on foreign exchange by Cambridge Global Payments,2017-09-13 06:58:53,Other,"Halifax, Nova Scotia",en,0.0,twitter,[],https://twitter.com/undefined/status/907861120492490752
137,"MASSIVE EQUIFAX DATA BREACH.  FOUR STEPS YOU CAN TAKE TO ENSURE YOUR INFORMATION IS SAFE. 

As you may be aware,... https://t.co/PifaxY6Z0O",2017-09-13 06:58:53,Downsize,San Francisco Bay Area,en,0.0,twitter,"[{'sentiment': 0, 'label': 'data'}, {'sentiment': 0, 'label': 'may'}]",https://twitter.com/undefined/status/907861124233568256
138,"@Apple wow $1000 phone, nice way by Apple to serve the humanity.
please stop using such phrases.",2017-09-13 06:58:52,Other,,en,0.0,twitter,"[{'sentiment': 0, 'label': '1'}, {'sentiment': 0, 'label': '3'}]",https://twitter.com/undefined/status/907861119028559872
139,RT @AmjadKhanche: Looks like @Apple has put more focus on the camera capabilities and login security of the new #iPhoneX. #newiphone… ,2017-09-13 06:58:51,Other,"Sydney, New South Wales",en,0.0,twitter,[],https://twitter.com/undefined/status/907861115840819200
140,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:58:50,Other,"Metro Detroit, Michigan",en,0.0,twitter,[],https://twitter.com/undefined/status/907861108735782912
141,@AmazonHelp Done!! https://t.co/6rAHkss618,2017-09-13 06:58:48,Downsize,,en,0.0,twitter,[],https://twitter.com/undefined/status/907861102373031936
142,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:58:47,Other,Oklahoma,en,0.0,twitter,[],https://twitter.com/undefined/status/907861097474015232
143,Equifax waives credit freeze fees after facing backlash https://t.co/X8rOaug5Qr,2017-09-13 06:58:46,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907861093363597313
144,"Interesting story on #HREOnline: #SAP @successfactors Tops #Workday   https://t.co/lprkONzY0U
#HRTech #RechargeHR #HCM @YASH_Tech @SAP_Raj",2017-09-13 06:58:45,Other,Cloud,en,0.0,twitter,"[{'sentiment': 0, 'label': 'sap'}]",https://twitter.com/undefined/status/907861089563549696
145,so the iphone 8 is an iphone 7s. good job @Apple i can see the hard work you're doing. #AppleSpecialEvent #iphone8,2017-09-13 06:58:44,Other,Riyadh,en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907861086396874752
146,@Android @Apple @HMOIndia @PMOIndia @PrakashJavdekar @Manekagandhibjp @sureshpprabhu @PiyushGoyal @SushmaSwaraj  pls look into it,2017-09-13 06:58:42,Deal,"Bengaluru, India",en,0.0,twitter,"[{'sentiment': 0, 'label': '1'}, {'sentiment': 0, 'label': '3'}, {'sentiment': 0, 'label': 'it'}, {'sentiment': 0, 'label': 'look'}]",https://twitter.com/undefined/status/907861077706158081
147,@Apple so you basically took the galaxy s8 - and stuck an apple logo on it? #iPhoneX,2017-09-13 06:58:42,Other,Beverley,en,0.0,twitter,[],https://twitter.com/undefined/status/907861076880084992
148,@Apple Yay another apple product I can't afford,2017-09-13 06:58:41,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907861073784709121
149,RT @biogasplu: “Natural gas vehicles travel in Switzerland with a biogas share of at least 10 percent”,2017-09-13 06:58:39,Other,barcelona,en,0.0,twitter,"[{'sentiment': 0, 'label': 'ng_f'}]",https://twitter.com/undefined/status/907861062451646464
150,RT @mattwilliamsart: @didenko_andrew @rowan_blakey @Apple Note 8,2017-09-13 06:58:38,Release,"Chicago, IL",en,0.0,twitter,"[{'sentiment': 0, 'label': '1'}, {'sentiment': 0, 'label': 'rt'}, {'sentiment': 0, 'label': '3'}]",https://twitter.com/undefined/status/907861058043482113
151,"RT @mrbenjaminlaw: Oh for god's sake, News Corp. I'm not a ""comedian"", ""activist"" or gay ""leader"". I'm an author, screenwriter &amp; prefer ""qu…",2017-09-13 06:58:37,Other,Perth WA,en,0.0,twitter,[],https://twitter.com/undefined/status/907861054876639232
152,RT @fmanjoo: Not only Bernie and Warren. It's a mystery why Trump isn't making a bigger deal of Equifax. It's bipartisanly hated,2017-09-13 06:58:37,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907861056407703552
153,@CNET If you didn't see the blink here it is: https://t.co/95ddr3gXQ2  Lucky he just happened to have a 2nd $1200… https://t.co/3suBeWS1r8,2017-09-13 06:58:35,Other,California USA,en,0.0,twitter,"[{'sentiment': 0, 'label': 'cnet'}]",https://twitter.com/undefined/status/907861049017171968
154,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:58:34,Other,"Las Vegas, NV",en,0.0,twitter,[],https://twitter.com/undefined/status/907861044072247296
155,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:58:33,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907861039030718464
156,RT @biogasplu: “Natural gas / biogas is once again becoming more and more important for the automotive industry and its customers” #biometh…,2017-09-13 06:58:33,Other,barcelona,en,0.0,twitter,"[{'sentiment': 0, 'label': 'ng_f'}]",https://twitter.com/undefined/status/907861037537529856
157,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:58:32,Other,"Chicago, IL",en,0.0,twitter,[],https://twitter.com/undefined/status/907861034802741248
158,"Want to sue Equifax, but don’t want to hire a lawyer? This chatbot does it for you. - Washington Post
https://t.co/Unx1vDwwKK",2017-09-13 06:58:32,Other,52° 31' 12.0288'' N and 13° 24' 17.8344'' E,en,0.0,twitter,"[{'sentiment': 0, 'label': 'don'}, {'sentiment': 0, 'label': 't'}]",https://twitter.com/undefined/status/907861036124033024
159,@AppleSupport give us back the 3D Touch multitasking on iOS 11. 😢 #Apple #ios11,2017-09-13 06:58:32,Other,"Yangon, Myanmar",en,0.0,twitter,"[{'sentiment': 0, 'label': '1'}, {'sentiment': 0, 'label': '3'}, {'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907861035020804096
160,@Microsoft @Lenovo_in @lenovo Bought lenovo yoga 510 on 8th of Aug.. hv done reset 8 times as per engineer guidelines from lenovo and MS..,2017-09-13 06:58:31,Other,Delhi,en,0.0,twitter,[],https://twitter.com/undefined/status/907861028834119680
161,Alert for $EZJ | #free #stock #market #news #alerts  | Check #sentiment and #impact on Wiser Insights Dashboard https://t.co/dH5lXGGI8v,2017-09-13 06:58:30,Other,"London, England",en,0.0,twitter,"[{'sentiment': 0, 'label': 'ezj'}]",https://twitter.com/undefined/status/907861024786862080
162,Introducing Platform-as-a-Service (PaaS) in NetApp IT https://t.co/75zfE0UXqC https://t.co/kOEr3XGZ4I,2017-09-13 06:58:30,Release,Australia,en,0.279,twitter,"[{'sentiment': 0.279, 'label': 'ntap'}]",https://twitter.com/undefined/status/907861024635867136
163,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:58:29,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907861019896291330
164,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:58:29,Other,Tennessee,en,0.0,twitter,[],https://twitter.com/undefined/status/907861022010216455
165,@Apple @VenyaGeskin1 Damn Did they Tweet for you 😂😂😂 You will be hired by Apple soon 🤣🤣🤣,2017-09-13 06:58:29,Other,India,en,0.0,twitter,"[{'sentiment': 0, 'label': '1'}, {'sentiment': 0, 'label': '3'}]",https://twitter.com/undefined/status/907861020080709632
166,@ButOK1878 @cocknee1 @MarcusNovius @Apple @OnePlus_UK Subtract VAT at 20% and you get the comparable GBP price...,2017-09-13 06:58:28,Other,London | UK,en,0.0,twitter,[],https://twitter.com/undefined/status/907861015664230401
167,.@Apple i will not be happy until i can facetime on my wristwatch. MAKE IT SO! https://t.co/klwVK2gXgh,2017-09-13 06:58:28,Other,,en,0.0,twitter,"[{'sentiment': 0, 'label': 'i'}]",https://twitter.com/undefined/status/907861016670863360
168,"@Apple iPhone 7: no headphones
iPhone 8: no home button
IPhone X : no charger
iPhone 9: no camera
iPhone 10: no phone",2017-09-13 06:58:28,Release,Lubumbashi City,en,0.0,twitter,"[{'sentiment': 0, 'label': 'phone'}, {'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907861017903820800
169,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:58:27,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907861011494924290
170,RT @biogasplu: Natural gas / biogas cars from Audi. Audi has been active in this field for about five years https://t.co/jEEHNMxEyr,2017-09-13 06:58:27,Other,barcelona,en,0.0,twitter,"[{'sentiment': 0, 'label': 'ng_f'}]",https://twitter.com/undefined/status/907861013260902401
171,"@nelo09 @Apple @SamsungMobile No, you're totally right. My whole life experience is gonna be streamlined. Finally I… https://t.co/fijwa3HknY",2017-09-13 06:58:27,Other,"California, USA",en,0.0,twitter,[],https://twitter.com/undefined/status/907861015454392320
172,"RT @kj_charles: Not content with making the timeline impossible to read in order, @facebook is now making notifications unusable to… ",2017-09-13 06:58:27,Other,The Shire,en,0.0,twitter,[],https://twitter.com/undefined/status/907861014305275905
173,"@Apple It's sad that we have become slaves to corporations, capitalism and materialistic goods.  Evaluate what is i… https://t.co/cXpp0ylO2J",2017-09-13 06:58:26,Other,Canada,en,0.0,twitter,"[{'sentiment': 0, 'label': 'i'}]",https://twitter.com/undefined/status/907861010119356416
174,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:58:25,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907861006948298752
175,"@brianschatz @Truman206 @Equifax If they were all on a 10B-51 plan that was automated, maybe but they have not said as much... 🤔",2017-09-13 06:58:24,Other,"Culver City, CA",en,0.0,twitter,[],https://twitter.com/undefined/status/907861002628108288
176,@AppleSupport @Apple Value*,2017-09-13 06:58:24,Downsize,Srinagar,fr,0.0,twitter,[],https://twitter.com/undefined/status/907861001319546880
177,RT @ShujaRabbani: #Tabla - a North Indian percussion used on several tracks in #LipService. Download/stream it on @amazon here… ,2017-09-13 06:58:24,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907861000916959232
178,RT @briankrebs: New logo for all future Equifax stories. https://t.co/lQO4CUmbWb,2017-09-13 06:58:24,Other,"Nashville, TN",en,0.232,twitter,"[{'sentiment': 0.232, 'label': 'efx'}]",https://twitter.com/undefined/status/907861002007597056
179,Repeat after me: a SSN is not a password and knowledge of it doesn't prove who you are. https://t.co/2kLHmb5Bui,2017-09-13 06:58:23,Other,"Marina, CA",en,0.0,twitter,"[{'sentiment': 0, 'label': 'ssn'}]",https://twitter.com/undefined/status/907860997972439040
